Ano,NomeConcelho,CodNomeConcelho,Sigla,PVotos,Sigla_2,Sigla_3,Sigla_4,PVotos_2,PVotos_3,PVotos_4,PVotos_outros
1991,Arouca,AROUCA,PPD/PSD,72.6,PS,CDS/PP,PCP-PEV,15.9,6.8,1.2,2
1991,Sabugal,SABUGAL,PPD/PSD,68,PS,CDS/PP,PSN,19.6,6.4,1.3,1.6
1991,Alvaiázere,ALVAIÃ\u0081ZERE,PPD/PSD,83.6,PS,CDS/PP,PSN,8.7,4.5,1,0.5
1991,Óbidos,Ã“BIDOS,PPD/PSD,56.4,PS,PCP-PEV,CDS/PP,30,4.5,4.2,2.3
1991,Marvão,MARVÃƒO,PPD/PSD,52.9,PS,CDS/PP,PCP-PEV,33,3.9,3.3,4.1
1991,Aveiro,AVEIRO,PPD/PSD,59,PS,CDS/PP,PCP-PEV,25,9.2,3.2,1.8
1991,Portalegre,PORTALEGRE,PPD/PSD,46.6,PS,PCP-PEV,CDS/PP,38.5,6.9,3.5,2.9
1991,Tabuaço,TABUAÃ‡O,PPD/PSD,63.5,PS,CDS/PP,PCP-PEV,19.8,11.6,1.4,1.9
1991,Serpa,SERPA,PCP-PEV,38.8,PPD/PSD,PS,CDS/PP,27.8,25.9,2.4,2.9
1991,Penela,PENELA,PPD/PSD,67.5,PS,CDS/PP,PSN,25.2,2.4,1.1,1.5
1991,Valpaços,VALPAÃ‡OS,PPD/PSD,71.1,PS,CDS/PP,PCP-PEV,18.2,6.6,1.1,0.4
1991,Paços de Ferreira,PAÃ‡OS DE FERREIRA,PPD/PSD,63.6,PS,CDS/PP,PCP-PEV,24.5,5.4,3.7,1.7
1991,Vila Nova de Gaia,VILA NOVA DE GAIA,PPD/PSD,49.7,PS,PCP-PEV,CDS/PP,36.1,7,3.4,2.2
1991,Alter do Chão,ALTER DO CHÃƒO,PPD/PSD,41.7,PS,PCP-PEV,CDS/PP,27.4,18.9,3.3,6
1991,Condeixa-a-Nova,CONDEIXA-A-NOVA,PPD/PSD,44.2,PS,PCP-PEV,CDS/PP,42,6.9,2.3,2.5
1991,Belmonte,BELMONTE,PPD/PSD,52,PS,PCP-PEV,CDS/PP,35,4.3,3.6,3.2
1991,Aguiar da Beira,AGUIAR DA BEIRA,PPD/PSD,66.1,PS,CDS/PP,PRD,16.5,12.8,1.1,0
1991,Vila Pouca de Aguiar,VILA POUCA DE AGUIAR,PPD/PSD,61.4,PS,CDS/PP,PCP-PEV,27.5,4.9,2.3,1.2
1991,Pombal,POMBAL,PPD/PSD,73.2,PS,CDS/PP,PCP-PEV,17.7,4.3,1.4,0.5
1991,Tondela,TONDELA,PPD/PSD,68.6,PS,CDS/PP,PCP-PEV,19.2,7.4,1.7,1.1
1991,Mangualde,MANGUALDE,PPD/PSD,60.6,PS,CDS/PP,PCP-PEV,29.6,4.2,2.2,1
1991,Macedo de Cavaleiros,MACEDO DE CAVALEIROS,PPD/PSD,56,PS,CDS/PP,PCP-PEV,22.5,16.1,1.7,1.1
1991,Moita,MOITA,PCP-PEV,37.8,PPD/PSD,PS,CDS/PP,28,24.2,2.3,5.6
1991,Torres Vedras,TORRES VEDRAS,PPD/PSD,54.9,PS,PCP-PEV,CDS/PP,27.8,8.2,3.3,3.8
1991,Ribeira de Pena,RIBEIRA DE PENA,PPD/PSD,66.4,PS,CDS/PP,PCP-PEV,22.6,4.9,1.9,2.7
1991,Viana do Castelo,VIANA DO CASTELO,PPD/PSD,49.9,PS,PCP-PEV,CDS/PP,28.7,9.6,6.5,3.3
1991,Pampilhosa da Serra,PAMPILHOSA DA SERRA,PPD/PSD,71.2,PS,CDS/PP,FER,20.2,2.9,1.3,2.3
1991,Vila Nova de Poiares,VILA NOVA DE POIARES,PPD/PSD,61.7,PS,CDS/PP,PCP-PEV,28.3,3.1,2.7,1.4
1991,Monforte,MONFORTE,PPD/PSD,36.8,PS,PCP-PEV,CDS/PP,31.6,16.2,4.9,8.1
1991,Vagos,VAGOS,PPD/PSD,79.6,CDS/PP,PS,PSN,9.2,9,0.7,0.3
1991,Castro Marim,CASTRO MARIM,PPD/PSD,48.3,PS,PCP-PEV,PSN,38.8,4.7,2.4,3.7
1991,Mortágua,MORTÃ\u0081GUA,PPD/PSD,65.1,PS,CDS/PP,PCP-PEV,27.9,2.6,2,0.1
1991,Porto de Mós,PORTO DE MÃ“S,PPD/PSD,65.7,PS,CDS/PP,PCP-PEV,21.2,6.5,2.6,1.1
1991,Monção,MONÃ‡ÃƒO,PPD/PSD,62.4,PS,CDS/PP,PCP-PEV,22.9,9.4,2.1,1.3
1991,Barreiro,BARREIRO,PCP-PEV,35.4,PS,PPD/PSD,PSN,28.4,27.4,2.4,4.3
1991,Barrancos,BARRANCOS,PS,39.3,PPD/PSD,PCP-PEV,PSR,28.3,20.2,4.3,2.9
1991,Sobral de Monte Agraço,SOBRAL DE MONTE AGRAÃ‡O,PPD/PSD,39.7,PS,PCP-PEV,CDS/PP,26.4,21.2,2.9,7.3
1991,Vila Verde,VILA VERDE,PPD/PSD,69.9,PS,CDS/PP,PCP-PEV,17.7,7.8,1.5,1.3
1991,Matosinhos,MATOSINHOS,PPD/PSD,44.4,PS,PCP-PEV,CDS/PP,41.6,7.5,2.9,2
1991,Montijo,MONTIJO,PPD/PSD,43,PS,PCP-PEV,CDS/PP,27.1,19.8,3,5.2
1991,Nelas,NELAS,PPD/PSD,59.4,PS,CDS/PP,PCP-PEV,31.3,3.9,2.2,0.9
1991,São João da Pesqueira,SÃƒO JOÃƒO DA PESQUEIRA,PPD/PSD,62.5,PS,CDS/PP,PCP-PEV,24.6,5.7,3.1,1.6
1991,Vila do Conde,VILA DO CONDE,PPD/PSD,52.9,PS,PCP-PEV,CDS/PP,36.4,4,3.6,1.6
1991,Batalha,BATALHA,PPD/PSD,72.9,PS,CDS/PP,PCP-PEV,16.1,7,1.1,0.6
1991,Elvas,ELVAS,PPD/PSD,41.5,PS,PCP-PEV,CDS/PP,35.2,9.4,4.3,7.5
1991,Leiria,LEIRIA,PPD/PSD,67,PS,CDS/PP,PCP-PEV,20.6,6.4,2.4,1.2
1991,Vila Nova de Paiva,VILA NOVA DE PAIVA,PPD/PSD,68.7,PS,CDS/PP,PCP-PEV,15.1,11.8,1.2,0
1991,Maia,MAIA,PPD/PSD,51.8,PS,PCP-PEV,CDS/PP,34.3,6.4,3.7,2
1991,Grândola,GRÃ‚NDOLA,PCP-PEV,34.3,PPD/PSD,PS,PCTP/MRPP,29,26,2.9,5.9
1991,Arruda dos Vinhos,ARRUDA DOS VINHOS,PPD/PSD,44.7,PS,PCP-PEV,CDS/PP,34.7,9.8,3.3,5.1
1991,Albufeira,ALBUFEIRA,PPD/PSD,56.9,PS,PCP-PEV,CDS/PP,29.8,5,3.6,2.8
1991,Sever do Vouga,SEVER DO VOUGA,PPD/PSD,73.8,PS,CDS/PP,PCP-PEV,14.3,8.3,1.1,0.8
1991,Idanha-a-Nova,IDANHA-A-NOVA,PPD/PSD,50.2,PS,PSN,CDS/PP,37.3,3.9,3,2.8
1991,Estremoz,ESTREMOZ,PPD/PSD,46.6,PS,PCP-PEV,CDS/PP,24.9,16.8,3.3,5.8
1991,Vila Velha de Ródão,VILA VELHA DE RÃ“DÃƒO,PS,41.8,PPD/PSD,PCP-PEV,PSN,40.5,7.8,3,4.7
1991,Fundão,FUNDÃƒO,PPD/PSD,48.7,PS,CDS/PP,PCP-PEV,39.4,3.7,3.3,2.4
1991,Anadia,ANADIA,PPD/PSD,66.7,PS,CDS/PP,PCP-PEV,22.7,6.4,1.6,0.8
1991,Santa Maria da Feira,SANTA MARIA DA FEIRA,PPD/PSD,52,PS,CDS/PP,PCP-PEV,38,4.7,2.7,1.2
1991,Baião,BAIÃƒO,PPD/PSD,57.7,PS,CDS/PP,PCP-PEV,31.3,3.7,2.5,1.9
1991,Almeida,ALMEIDA,PPD/PSD,65.1,PS,CDS/PP,PSN,20.6,8.9,1.6,1.1
1991,Monchique,MONCHIQUE,PPD/PSD,54.8,PS,PCP-PEV,CDS/PP,33.8,5.3,1.6,2
1991,Caldas da Rainha,CALDAS DA RAINHA,PPD/PSD,59.5,PS,CDS/PP,PCP-PEV,26.5,5.2,4.4,2
1991,Santarém,SANTARÃ‰M,PPD/PSD,45.7,PS,PCP-PEV,CDS/PP,35.4,9,3.4,4.2
1991,Vouzela,VOUZELA,PPD/PSD,69.4,PS,CDS/PP,PCP-PEV,20.4,5,2.3,1
1991,Carrazeda de Ansiães,CARRAZEDA DE ANSIÃƒES,PPD/PSD,61.5,PS,CDS/PP,PCP-PEV,18.4,14.5,1.8,1.1
1991,Gouveia,GOUVEIA,PPD/PSD,56.2,PS,CDS/PP,PCP-PEV,32.4,4.1,3.9,1
1991,Moimenta da Beira,MOIMENTA DA BEIRA,PPD/PSD,63.8,PS,CDS/PP,PCP-PEV,19.5,10.4,3,1.7
1991,Torre de Moncorvo,TORRE DE MONCORVO,PPD/PSD,59.9,PS,CDS/PP,PCP-PEV,28.8,5.6,2.1,1.2
1991,Olhão,OLHÃƒO,PPD/PSD,52.5,PS,PCP-PEV,CDS/PP,31.1,7,3.4,3.9
1991,Pedrógão Grande,PEDRÃ“GÃƒO GRANDE,PPD/PSD,76.5,PS,CDS/PP,PCP-PEV,16.4,2.6,1.1,0.8
1991,Oliveira de Azeméis,OLIVEIRA DE AZEMÃ‰IS,PPD/PSD,59.7,PS,CDS/PP,PCP-PEV,30.4,5.2,1.9,1.4
1991,Resende,RESENDE,PPD/PSD,70.5,PS,CDS/PP,PCP-PEV,21.4,3,1.7,0.9
1991,Alpiarça,ALPIARÃ‡A,PCP-PEV,44,PS,PPD/PSD,PSR,24.2,22.3,2.4,4.3
1991,Mogadouro,MOGADOURO,PPD/PSD,64.3,PS,CDS/PP,PSN,23.2,8.3,1.3,0.7
1991,Setúbal,SETÃšBAL,PPD/PSD,41.3,PS,PCP-PEV,CDS/PP,30,17.6,3,6.4
1991,Castro Verde,CASTRO VERDE,PCP-PEV,37.5,PPD/PSD,PS,PSR,28.2,25.1,2.6,3.7
1991,Lousã,LOUSÃƒ,PPD/PSD,50.7,PS,PCP-PEV,CDS/PP,39.4,2.8,2.6,1.7
1991,Santa Comba Dão,SANTA COMBA DÃƒO,PPD/PSD,69,PS,CDS/PP,PSN,23.1,3.2,1.9,0.4
1991,Avis,AVIS,PCP-PEV,45.6,PPD/PSD,PS,PCTP/MRPP,26.9,21.4,1.6,2.6
1991,Entroncamento,ENTRONCAMENTO,PS,43.3,PPD/PSD,PCP-PEV,PSN,38.7,8.9,3.9,3.1
1991,Vila Viçosa,VILA VIÃ‡OSA,PPD/PSD,44.1,PS,PCP-PEV,CDS/PP,25.9,21,2.6,4.2
1991,Vila de Rei,VILA DE REI,PPD/PSD,84.5,PS,CDS/PP,PSN,7.6,5,1.5,0
1991,Figueiró dos Vinhos,FIGUEIRÃ“ DOS VINHOS,PPD/PSD,72.1,PS,CDS/PP,PCP-PEV,22.3,2.4,0.7,0
1991,Fronteira,FRONTEIRA,PPD/PSD,39.8,PS,PCP-PEV,CDS/PP,34.1,15.6,4.2,4.1
1991,Trofa,TROFA,n.d.,,,,,,,,
1991,Penedono,PENEDONO,PPD/PSD,64.1,PS,CDS/PP,PCP-PEV,23.6,5.3,3.1,0.5
1991,Alijó,ALIJÃ“,PPD/PSD,56.4,PS,CDS/PP,PCP-PEV,30.9,5.5,3,1.7
1991,Mesão Frio,MESÃƒO FRIO,PPD/PSD,65.7,PS,CDS/PP,PCP-PEV,22.8,4.5,3.2,1.7
1991,Castanheira de Pêra,CASTANHEIRA DE PÃŠRA,PPD/PSD,46.4,PS,PCP-PEV,PSN,44.9,2.5,1.9,0.8
1991,Chamusca,CHAMUSCA,PPD/PSD,35.9,PS,PCP-PEV,CDS/PP,30.5,19.7,4.4,7.2
1991,Valença,VALENÃ‡A,PPD/PSD,64.2,PS,CDS/PP,PCP-PEV,23.8,6.2,2.1,2
1991,Alenquer,ALENQUER,PPD/PSD,40.4,PS,PCP-PEV,CDS/PP,34.8,14.5,3.2,5.1
1991,São João da Madeira,SÃƒO JOÃƒO DA MADEIRA,PPD/PSD,49.1,PS,CDS/PP,PCP-PEV,36.6,6.5,4.4,2.2
1991,Bragança,BRAGANÃ‡A,PPD/PSD,57.4,PS,CDS/PP,PCP-PEV,30.7,5.7,2.1,1.8
1991,Vila do Bispo,VILA DO BISPO,PPD/PSD,44.6,PS,PCP-PEV,PSN,32.7,10.5,4,4.8
