Ano,NomeConcelho,CodNomeConcelho,TaxaAbstencao,Brancos,Nulos
2011,Braga,BRAGA,35.4,3,1.2
2011,Aljezur,ALJEZUR,42,3.4,2.8
2011,Marco de Canaveses,MARCO DE CANAVESES,42.5,1.8,1
2011,Góis,GÃ“IS,40.6,3.5,1.6
2011,Sernancelhe,SERNANCELHE,48.7,1.7,1.4
2011,Ourém,OURÃ‰M,41.7,2.9,1.6
2011,Penamacor,PENAMACOR,48.2,1.7,2.1
2011,Sines,SINES,44.4,3.8,1.4
2011,Torres Novas,TORRES NOVAS,39,3.3,1.5
2011,Amarante,AMARANTE,44.7,1.9,1.2
2011,Penacova,PENACOVA,46.1,3,1.8
2011,Póvoa de Varzim,PÃ“VOA DE VARZIM,43.7,2.5,0.9
2011,Santiago do Cacém,SANTIAGO DO CACÃ‰M,41.5,3.3,1.3
2011,Águeda,Ã\u0081GUEDA,42.1,3.5,1.2
2011,Arronches,ARRONCHES,41.8,2.6,1.3
2011,Figueira da Foz,FIGUEIRA DA FOZ,45.4,4.1,1.5
2011,Mação,MAÃ‡ÃƒO,31.7,2,1.8
2011,Mértola,MÃ‰RTOLA,44.6,2.8,1.8
2011,Vila Nova de Famalicão,VILA NOVA DE FAMALICÃƒO,33.7,2.6,1
2011,Vila Nova da Barquinha,VILA NOVA DA BARQUINHA,38.5,3,1.3
2011,Arouca,AROUCA,39.4,2.4,1.3
2011,Sabugal,SABUGAL,54.3,2.7,2.1
2011,Alvaiázere,ALVAIÃ\u0081ZERE,40.5,2,1.2
2011,Óbidos,Ã“BIDOS,43.3,3.7,1.7
2011,Marvão,MARVÃƒO,39.5,2.9,1.7
2011,Aveiro,AVEIRO,39.9,3.6,1.2
2011,Portalegre,PORTALEGRE,39.9,2.9,1
2011,Tabuaço,TABUAÃ‡O,45.6,0.9,1.2
2011,Serpa,SERPA,48.1,2.1,1.3
2011,Penela,PENELA,42.2,3.4,1.5
2011,Valpaços,VALPAÃ‡OS,54,1.3,1.5
2011,Paços de Ferreira,PAÃ‡OS DE FERREIRA,36.2,2.4,0.9
2011,Vila Nova de Gaia,VILA NOVA DE GAIA,35.8,2.7,1.3
2011,Alter do Chão,ALTER DO CHÃƒO,40.4,1.8,1.8
2011,Condeixa-a-Nova,CONDEIXA-A-NOVA,41.9,4.3,1.2
2011,Belmonte,BELMONTE,46.4,2.6,1.3
2011,Aguiar da Beira,AGUIAR DA BEIRA,51.2,2.1,2.2
2011,Vila Pouca de Aguiar,VILA POUCA DE AGUIAR,54.7,1.6,1.3
2011,Pombal,POMBAL,50.3,3.8,1.6
2011,Tondela,TONDELA,44.2,3.4,1.6
2011,Mangualde,MANGUALDE,47.1,2.9,1.5
2011,Macedo de Cavaleiros,MACEDO DE CAVALEIROS,52.2,2,1.2
2011,Moita,MOITA,43.7,2.1,1.5
2011,Torres Vedras,TORRES VEDRAS,37.9,3.2,1.6
2011,Ribeira de Pena,RIBEIRA DE PENA,56.4,1.3,0.9
2011,Viana do Castelo,VIANA DO CASTELO,42.9,3.6,1.4
2011,Pampilhosa da Serra,PAMPILHOSA DA SERRA,45.6,2,1.1
2011,Vila Nova de Poiares,VILA NOVA DE POIARES,46.9,4,1.9
2011,Monforte,MONFORTE,40.3,1.4,1.1
2011,Vagos,VAGOS,45,1.9,0.9
2011,Castro Marim,CASTRO MARIM,43.4,2.4,1.7
2011,Mortágua,MORTÃ\u0081GUA,52.4,4.2,1.6
2011,Porto de Mós,PORTO DE MÃ“S,38.7,3.3,1.5
2011,Monção,MONÃ‡ÃƒO,54.2,3,0.9
2011,Barreiro,BARREIRO,38.1,2.4,1.4
2011,Barrancos,BARRANCOS,49.9,4.4,2
2011,Sobral de Monte Agraço,SOBRAL DE MONTE AGRAÃ‡O,40.4,3,1.5
2011,Vila Verde,VILA VERDE,44.9,2.8,1.3
2011,Matosinhos,MATOSINHOS,35.2,2.7,1.2
2011,Montijo,MONTIJO,44.6,2.6,1.3
2011,Nelas,NELAS,48.4,2.8,1.7
2011,São João da Pesqueira,SÃƒO JOÃƒO DA PESQUEIRA,51.2,1.2,1.7
2011,Vila do Conde,VILA DO CONDE,40.3,2.8,1.1
2011,Batalha,BATALHA,36,2.9,1.8
2011,Elvas,ELVAS,49.6,2.6,1.4
2011,Leiria,LEIRIA,37.3,3.8,1.5
2011,Vila Nova de Paiva,VILA NOVA DE PAIVA,59,2.3,1.6
2011,Maia,MAIA,32.6,3.2,1.4
2011,Grândola,GRÃ‚NDOLA,39.1,2,1.1
2011,Arruda dos Vinhos,ARRUDA DOS VINHOS,37.2,3.1,1.5
2011,Albufeira,ALBUFEIRA,47,2.8,1.5
2011,Sever do Vouga,SEVER DO VOUGA,37,2.3,1.1
2011,Idanha-a-Nova,IDANHA-A-NOVA,43.2,2.1,1.8
2011,Estremoz,ESTREMOZ,42.3,2.2,1.2
2011,Vila Velha de Ródão,VILA VELHA DE RÃ“DÃƒO,35.3,1.9,1.2
2011,Fundão,FUNDÃƒO,46.5,2.9,1.7
2011,Anadia,ANADIA,42.7,3.1,1.3
2011,Santa Maria da Feira,SANTA MARIA DA FEIRA,39.3,2.8,1.2
2011,Baião,BAIÃƒO,46.9,1.7,1.8
2011,Almeida,ALMEIDA,47.1,2.3,1.9
2011,Monchique,MONCHIQUE,32.8,3.4,1.9
2011,Caldas da Rainha,CALDAS DA RAINHA,41.6,3.5,1.3
2011,Santarém,SANTARÃ‰M,39.7,3.3,1.4
2011,Vouzela,VOUZELA,40.7,2.9,1.2
2011,Carrazeda de Ansiães,CARRAZEDA DE ANSIÃƒES,49.2,2.1,1.5
2011,Gouveia,GOUVEIA,48.2,2.8,1.6
2011,Moimenta da Beira,MOIMENTA DA BEIRA,51.8,2.1,1.3
2011,Torre de Moncorvo,TORRE DE MONCORVO,50,1.8,1.7
2011,Olhão,OLHÃƒO,49.1,2.8,1.3
2011,Pedrógão Grande,PEDRÃ“GÃƒO GRANDE,43,2.4,2.2
2011,Oliveira de Azeméis,OLIVEIRA DE AZEMÃ‰IS,38.7,2.6,1.4
2011,Resende,RESENDE,45.5,1.4,1.5
2011,Alpiarça,ALPIARÃ‡A,39.5,3.4,1.1
2011,Mogadouro,MOGADOURO,50.4,1.9,1.9
2011,Setúbal,SETÃšBAL,42.5,2.6,1.1
2011,Castro Verde,CASTRO VERDE,45.9,2.8,1
2011,Lousã,LOUSÃƒ,41.4,4.3,1.2
2011,Santa Comba Dão,SANTA COMBA DÃƒO,44.4,3.4,1.4
2011,Avis,AVIS,32.9,2.2,1.2
2011,Entroncamento,ENTRONCAMENTO,37.2,3.6,1.5
2011,Vila Viçosa,VILA VIÃ‡OSA,43,1.8,1.4
2011,Vila de Rei,VILA DE REI,30.5,2.7,3.3
2011,Figueiró dos Vinhos,FIGUEIRÃ“ DOS VINHOS,37.6,2.3,1.7
2011,Fronteira,FRONTEIRA,37.2,2.1,1.1
2011,Trofa,TROFA,34.7,2.5,1.3
2011,Penedono,PENEDONO,56.5,2,2.5
2011,Alijó,ALIJÃ“,47.2,1.7,1.6
2011,Mesão Frio,MESÃƒO FRIO,45,1.8,1.2
2011,Castanheira de Pêra,CASTANHEIRA DE PÃŠRA,42.6,2.3,1.5
2011,Chamusca,CHAMUSCA,44.4,2.1,1.5
2011,Valença,VALENÃ‡A,48.6,2.4,1.6
2011,Alenquer,ALENQUER,38,2.8,1.4
2011,São João da Madeira,SÃƒO JOÃƒO DA MADEIRA,38.8,2.9,1.3
2011,Bragança,BRAGANÃ‡A,52.2,2.2,1.4
2011,Vila do Bispo,VILA DO BISPO,43.4,3.9,0.8
2009,Vila Real de Santo António,VILA REAL DE SANTO ANTÃ“NIO,45.8,1.6,0.8
2009,Nazaré,NAZARÃ‰,49.2,2.2,1.3
2009,Oliveira do Bairro,OLIVEIRA DO BAIRRO,42.4,1.8,1.3
2009,Cuba,CUBA,30.7,0.9,0.9
2009,Santa Marta de Penaguião,SANTA MARTA DE PENAGUIÃƒO,47.2,1.5,1.8
2009,Tarouca,TAROUCA,48.1,0.8,1.8
2009,Montemor-o-Velho,MONTEMOR-O-VELHO,41.7,2,1.5
2009,Alvito,ALVITO,35,0.7,0.4
2009,Proença-a-Nova,PROENÃ‡A-A-NOVA,35.3,2,1.9
2009,Constância,CONSTÃ‚NCIA,33.3,1.8,1.7
2009,Alcácer do Sal,ALCÃ\u0081CER DO SAL,39.7,1.4,1.1
2009,Reguengos de Monsaraz,REGUENGOS DE MONSARAZ,43.8,1.5,1
2009,Celorico da Beira,CELORICO DA BEIRA,39.6,0.9,1.8
2009,Murtosa,MURTOSA,53.1,1.6,1.4
2009,Miranda do Corvo,MIRANDA DO CORVO,39.1,2.3,1.5
2009,Penalva do Castelo,PENALVA DO CASTELO,44.5,1.8,2
2009,Ovar,OVAR,39,1.7,1.2
2009,Azambuja,AZAMBUJA,38,1.8,1.8
2009,Lamego,LAMEGO,41.7,0.9,1.5
2009,Coimbra,COIMBRA,37.3,2.3,1
2009,Loures,LOURES,35.8,1.8,1.6
2009,São Brás de Alportel,SÃƒO BRÃ\u0081S DE ALPORTEL,42.9,2.6,1.6
2009,Póvoa de Lanhoso,PÃ“VOA DE LANHOSO,40.1,0.9,1.1
2009,Abrantes,ABRANTES,38.7,1.7,1.4
2009,Terras de Bouro,TERRAS DE BOURO,41.1,1.1,0.8
2009,Esposende,ESPOSENDE,39,1.8,1.3
2009,Vinhais,VINHAIS,48.6,1.2,1.8
2009,Vimioso,VIMIOSO,51.3,0.9,2.3
2009,Almada,ALMADA,39.1,1.8,1.5
2009,Alfândega da Fé,ALFÃ‚NDEGA DA FÃ‰,35.9,1.4,1.7
2009,Cadaval,CADAVAL,39.3,2.3,1.7
2009,Castelo de Vide,CASTELO DE VIDE,32,1.9,1.4
2009,Lousada,LOUSADA,34.1,0.9,1
2009,Crato,CRATO,31.8,1.2,1.1
2009,Bombarral,BOMBARRAL,43.9,2.5,1.6
2009,Sousel,SOUSEL,33.2,1.5,1.2
2009,Oliveira de Frades,OLIVEIRA DE FRADES,34.8,1.9,1.4
2009,Viana do Alentejo,VIANA DO ALENTEJO,42.3,1.5,1.2
2009,Campo Maior,CAMPO MAIOR,41.3,1.1,0.9
2009,Silves,SILVES,41.7,2.3,1.9
2009,Valongo,VALONGO,34.5,1.7,1.2
2009,Sertã,SERTÃƒ,37.8,1.8,2.7
2009,Barcelos,BARCELOS,31.8,1.5,1
2009,Borba,BORBA,35.6,1.6,1.3
2009,Beja,BEJA,39.3,1.7,1.1
2009,Lagos,LAGOS,40.3,2.9,1.1
2009,Vila Real,VILA REAL,40.6,1.3,1.2
2009,Gondomar,GONDOMAR,34.8,1.9,1.3
2009,Almodôvar,ALMODÃ”VAR,41.2,1.2,1.7
2009,Benavente,BENAVENTE,44.5,2,1.2
2009,Sátão,SÃ\u0081TÃƒO,47.5,1.3,2.2
2009,Peso da Régua,PESO DA RÃ‰GUA,47.7,0.9,1.3
2009,Sesimbra,SESIMBRA,41.4,1.9,1.7
2009,Felgueiras,FELGUEIRAS,36,0.9,1
2009,Mafra,MAFRA,36.9,2.6,1.6
2009,Tomar,TOMAR,38.9,2.4,2
2009,Alcochete,ALCOCHETE,36.1,2.1,1.7
2009,Mirandela,MIRANDELA,44.5,0.9,1.7
2009,Ferreira do Zêzere,FERREIRA DO ZÃŠZERE,36.3,2.4,2.2
2009,Fafe,FAFE,38.7,1.4,0.9
2009,Figueira de Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,39.1,1.1,1.8
2009,Melgaço,MELGAÃ‡O,58.9,1.6,1.2
2009,Castelo de Paiva,CASTELO DE PAIVA,34.7,1.2,1.3
2009,Penafiel,PENAFIEL,31.5,1,1.3
2009,Mourão,MOURÃƒO,38,1.3,1.6
2009,Vila Flor,VILA FLOR,46.6,1.4,1.4
2009,Tábua,TÃ\u0081BUA,37.5,1.6,1.5
2009,Seixal,SEIXAL,39.7,1.9,1.6
2009,Coruche,CORUCHE,40.8,1.4,1
2009,Cascais,CASCAIS,40.1,2.1,1.1
2009,Sardoal,SARDOAL,27.3,2.2,1.8
2009,Ourique,OURIQUE,31.6,1,2.3
2009,Murça,MURÃ‡A,46.4,1.3,2
2009,Montemor-o-Novo,MONTEMOR-O-NOVO,35.4,1.6,0.8
2009,Peniche,PENICHE,48.4,2.5,1.1
2009,Nisa,NISA,36.2,1.7,1.5
2009,Miranda do Douro,MIRANDA DO DOURO,44,1.6,2
2009,Vendas Novas,VENDAS NOVAS,38,1.7,0.8
2009,Redondo,REDONDO,42.6,1.5,0.6
2009,Freixo de Espada à Cinta,FREIXO DE ESPADA Ã€ CINTA,36.7,1.3,1.7
2009,Mora,MORA,39.8,1.5,1
2009,Boticas,BOTICAS,47.7,1.1,1.6
2009,Mira,MIRA,43.1,1.9,1.6
2009,Oeiras,OEIRAS,35,2,1.1
2009,Vizela,VIZELA,31.8,0.9,1
2009,Aljustrel,ALJUSTREL,37,1,0.6
2009,Guarda,GUARDA,37.2,1.6,1.8
2009,Paredes de Coura,PAREDES DE COURA,45.3,1.5,1.4
2009,Castelo Branco,CASTELO BRANCO,39.6,1.9,1.7
2009,Soure,SOURE,42.2,2.7,1.5
2009,Chaves,CHAVES,47.1,1.5,1.4
2009,Ponte da Barca,PONTE DA BARCA,45.7,1.1,1.2
2009,Alandroal,ALANDROAL,33.5,0.6,0.8
2009,Vidigueira,VIDIGUEIRA,40.5,1.6,1.1
2009,Mealhada,MEALHADA,42.7,2.5,1.2
2009,Vieira do Minho,VIEIRA DO MINHO,41,0.8,1.5
2009,Mêda,MÃŠDA,42.6,1.1,1.8
2009,Santo Tirso,SANTO TIRSO,31.1,1.1,0.9
2009,Vila Nova de Foz Côa,VILA NOVA DE FOZ CÃ”A,42.9,1.3,1.4
2009,Ponte de Lima,PONTE DE LIMA,39.1,1.3,1.4
2009,Évora,Ã‰VORA,38.4,1.7,1.2
2009,Cabeceiras de Basto,CABECEIRAS DE BASTO,41.2,1.1,1
2009,Cartaxo,CARTAXO,39.3,2.1,1.5
2009,Marinha Grande,MARINHA GRANDE,40.2,2.4,1.3
2009,Moura,MOURA,52.4,1.7,0.9
2009,Oleiros,OLEIROS,40.9,2.4,2.1
2009,Carregal do Sal,CARREGAL DO SAL,46.6,1.6,1.8
2009,Ansião,ANSIÃƒO,38.4,1.8,1.4
2009,Trancoso,TRANCOSO,43.6,1.3,1.8
2009,Lisboa,LISBOA,38.2,1.7,1.2
2009,Pinhel,PINHEL,43.8,1.3,2
2009,Arraiolos,ARRAIOLOS,33.9,1.2,1.3
2009,Espinho,ESPINHO,32.8,1.8,1.2
2009,Covilhã,COVILHÃƒ,39.3,1.6,1.7
2009,Ponte de Sor,PONTE DE SOR,40.8,1.6,1
2009,Almeirim,ALMEIRIM,42.8,1.6,1
2009,Amadora,AMADORA,39.4,1.8,1.6
2009,Manteigas,MANTEIGAS,43.5,1.1,1.1
2009,Fornos de Algodres,FORNOS DE ALGODRES,37.1,1.5,2
2009,Alcanena,ALCANENA,36,1.9,1.4
2009,Golegã,GOLEGÃƒ,38.3,1.2,0.8
2009,Armamar,ARMAMAR,44.9,0.7,2.5
2009,Viseu,VISEU,42.6,1.9,1.6
2009,Albergaria-a-Velha,ALBERGARIA-A-VELHA,41.2,1.7,1.1
2009,Cantanhede,CANTANHEDE,43.8,2.1,1.5
2009,Rio Maior,RIO MAIOR,37,2.1,1.4
2009,Alcobaça,ALCOBAÃ‡A,37.4,3,1.9
2009,Portimão,PORTIMÃƒO,40.4,2.3,1.2
2009,Lourinhã,LOURINHÃƒ,39.8,2.2,1.8
2009,Portel,PORTEL,36.3,0.9,1.1
2009,Vila Nova de Cerveira,VILA NOVA DE CERVEIRA,38.8,1.5,1.2
2009,Faro,FARO,41,2.3,1.1
2009,Vila Franca de Xira,VILA FRANCA DE XIRA,36.9,2,1.3
2009,Montalegre,MONTALEGRE,50.1,1.1,1.3
2009,Vale de Cambra,VALE DE CAMBRA,35.9,1.5,1.9
2009,Ílhavo,Ã\u008dLHAVO,48.2,2.4,1
2009,Mondim de Basto,MONDIM DE BASTO,49,0.6,0.9
2009,Alcoutim,ALCOUTIM,38,1.3,1.3
2009,Celorico de Basto,CELORICO DE BASTO,40.3,0.9,1.1
2009,Caminha,CAMINHA,40.7,1.5,1.1
2009,Oliveira do Hospital,OLIVEIRA DO HOSPITAL,35.1,1.4,1.6
2009,Salvaterra de Magos,SALVATERRA DE MAGOS,45.7,1.7,1.6
2009,Palmela,PALMELA,41.6,1.9,1.6
2009,Castro Daire,CASTRO DAIRE,46.2,1.1,1.9
2009,São Pedro do Sul,SÃƒO PEDRO DO SUL,42.6,1.9,1.8
2009,Seia,SEIA,41.4,1.8,1.6
2009,Paredes,PAREDES,31.2,1.2,1.5
2009,Estarreja,ESTARREJA,44,1.6,1.3
2009,Guimarães,GUIMARÃƒES,33,1.3,0.9
2009,Sabrosa,SABROSA,44.6,0.9,1.4
2009,Cinfães,CINFÃƒES,43.9,1,1.7
2009,Gavião,GAVIÃƒO,34.3,1.3,1.5
2009,Arganil,ARGANIL,37.5,1.7,1.3
2009,Odivelas,ODIVELAS,37.1,1.8,1.5
2009,Sintra,SINTRA,40.3,2,1.4
2009,Ferreira do Alentejo,FERREIRA DO ALENTEJO,40.2,1.1,1
2009,Porto,PORTO,35.7,1.6,0.9
2009,Amares,AMARES,41.8,1.4,1.6
2009,Arcos de Valdevez,ARCOS DE VALDEVEZ,56.8,1.7,1.5
2009,Tavira,TAVIRA,41.2,2.3,1.6
2009,Lagoa,LAGOA,40.1,1.5,1.4
2009,Loulé,LOULÃ‰,45,2.4,1.7
2009,Odemira,ODEMIRA,39.5,2,1.7
2009,Braga,BRAGA,32.9,1.6,0.9
2009,Aljezur,ALJEZUR,37.1,1.9,2
2009,Marco de Canaveses,MARCO DE CANAVESES,39.1,0.9,1.1
2009,Góis,GÃ“IS,37.8,2.4,1.4
2009,Sernancelhe,SERNANCELHE,45,1,1.8
2009,Ourém,OURÃ‰M,41.2,2.1,1.4
2009,Penamacor,PENAMACOR,42.5,1.1,2.5
2009,Sines,SINES,41,1.7,1.2
2009,Torres Novas,TORRES NOVAS,37.3,2.1,1.5
2009,Amarante,AMARANTE,42.6,1,1.1
2009,Penacova,PENACOVA,42.5,1.8,1.4
2009,Póvoa de Varzim,PÃ“VOA DE VARZIM,43.1,1.5,0.8
2009,Santiago do Cacém,SANTIAGO DO CACÃ‰M,39.5,2.2,1.4
2009,Águeda,Ã\u0081GUEDA,40.7,2,1.3
2009,Arronches,ARRONCHES,32.9,1.2,0.8
2009,Figueira da Foz,FIGUEIRA DA FOZ,43,2.7,1.3
2009,Mação,MAÃ‡ÃƒO,28.5,1.3,1.8
2009,Mértola,MÃ‰RTOLA,35.8,1.4,1.8
2009,Vila Nova de Famalicão,VILA NOVA DE FAMALICÃƒO,31.8,1.3,0.9
2009,Vila Nova da Barquinha,VILA NOVA DA BARQUINHA,37.8,1.6,1
2009,Arouca,AROUCA,38.5,1.3,1.9
2009,Sabugal,SABUGAL,49.7,1.3,2.1
2009,Alvaiázere,ALVAIÃ\u0081ZERE,40.4,1.5,1.6
2009,Óbidos,Ã“BIDOS,42.7,3,1.4
2009,Marvão,MARVÃƒO,36.4,2.2,1.6
2009,Aveiro,AVEIRO,40.1,2.2,1
2009,Portalegre,PORTALEGRE,37.3,2.1,1.2
2009,Tabuaço,TABUAÃ‡O,41.5,0.8,1.9
2009,Serpa,SERPA,44.8,1.4,1.2
2009,Penela,PENELA,39.8,2.5,1.5
2009,Valpaços,VALPAÃ‡OS,52.8,1.2,1.8
2009,Paços de Ferreira,PAÃ‡OS DE FERREIRA,34.3,1.4,0.9
2009,Vila Nova de Gaia,VILA NOVA DE GAIA,34.7,1.7,1
2009,Alter do Chão,ALTER DO CHÃƒO,38.2,1.3,1.2
2009,Condeixa-a-Nova,CONDEIXA-A-NOVA,39.6,2.3,1
2009,Belmonte,BELMONTE,41.5,1.3,2.1
2009,Aguiar da Beira,AGUIAR DA BEIRA,44.8,1.1,1.8
2009,Vila Pouca de Aguiar,VILA POUCA DE AGUIAR,49.6,1,1.5
2009,Pombal,POMBAL,49.9,3.1,1.5
2009,Tondela,TONDELA,43,2.6,1.7
2009,Mangualde,MANGUALDE,41.8,1.3,1.4
2009,Macedo de Cavaleiros,MACEDO DE CAVALEIROS,49.6,1.4,1.5
2009,Moita,MOITA,42.1,1.5,1.4
2009,Torres Vedras,TORRES VEDRAS,38.3,2.1,1.6
2009,Ribeira de Pena,RIBEIRA DE PENA,50,0.8,1.2
2009,Viana do Castelo,VIANA DO CASTELO,40.3,1.9,1.2
2009,Pampilhosa da Serra,PAMPILHOSA DA SERRA,40.2,0.9,1.4
2009,Vila Nova de Poiares,VILA NOVA DE POIARES,44,2.9,2.3
2009,Monforte,MONFORTE,35.7,1.1,1
2009,Vagos,VAGOS,46,1.4,1.2
2009,Castro Marim,CASTRO MARIM,38.5,1.9,1.3
2009,Mortágua,MORTÃ\u0081GUA,49.7,2.5,1.5
2009,Porto de Mós,PORTO DE MÃ“S,36.8,2.6,1.7
2009,Monção,MONÃ‡ÃƒO,53,1.6,1.1
2009,Barreiro,BARREIRO,36.4,1.4,1.3
2009,Barrancos,BARRANCOS,38.9,1.6,1
2009,Sobral de Monte Agraço,SOBRAL DE MONTE AGRAÃ‡O,40.3,2.2,2.1
2009,Vila Verde,VILA VERDE,41,1.5,1.3
2009,Matosinhos,MATOSINHOS,33.9,1.6,1
2009,Montijo,MONTIJO,43.6,1.7,1.5
2009,Nelas,NELAS,42.9,1.9,2.6
2009,São João da Pesqueira,SÃƒO JOÃƒO DA PESQUEIRA,51.3,1.2,2.1
2009,Vila do Conde,VILA DO CONDE,36.5,1.5,0.8
2009,Batalha,BATALHA,35.8,3.1,2.1
2009,Elvas,ELVAS,49.5,1.7,1.1
2009,Leiria,LEIRIA,37.3,3.3,1.6
2009,Vila Nova de Paiva,VILA NOVA DE PAIVA,54.2,1.1,1.9
2009,Maia,MAIA,31.3,1.9,1.2
2009,Grândola,GRÃ‚NDOLA,35.5,1.1,1.1
2009,Arruda dos Vinhos,ARRUDA DOS VINHOS,35.7,2.3,1.6
2009,Albufeira,ALBUFEIRA,46.2,2.5,1.2
2009,Sever do Vouga,SEVER DO VOUGA,35.6,1.7,1.4
2009,Idanha-a-Nova,IDANHA-A-NOVA,39.6,1.3,2.5
2009,Estremoz,ESTREMOZ,37.1,1.5,1.4
2009,Vila Velha de Ródão,VILA VELHA DE RÃ“DÃƒO,29.3,1.2,1.4
2009,Fundão,FUNDÃƒO,41.8,1.6,1.8
2009,Anadia,ANADIA,42.6,2.3,1.3
2009,Santa Maria da Feira,SANTA MARIA DA FEIRA,36.4,1.6,1.2
2009,Baião,BAIÃƒO,39.9,0.7,1.5
2009,Almeida,ALMEIDA,42.7,1.3,1.5
2009,Monchique,MONCHIQUE,31.4,2.7,1.5
2009,Caldas da Rainha,CALDAS DA RAINHA,42.9,2.5,1.2
2009,Santarém,SANTARÃ‰M,37.1,2.2,1.3
2009,Vouzela,VOUZELA,38,2.1,1.3
2009,Carrazeda de Ansiães,CARRAZEDA DE ANSIÃƒES,45.2,1,2.3
2009,Gouveia,GOUVEIA,42.7,1.5,1.7
2009,Moimenta da Beira,MOIMENTA DA BEIRA,49.2,1.3,1.7
2009,Torre de Moncorvo,TORRE DE MONCORVO,45.7,1.2,1.4
2009,Olhão,OLHÃƒO,48.6,2.5,1.2
2009,Pedrógão Grande,PEDRÃ“GÃƒO GRANDE,42.2,2.6,2.1
2009,Oliveira de Azeméis,OLIVEIRA DE AZEMÃ‰IS,35.9,1.5,1.4
2009,Resende,RESENDE,38.2,0.8,2.1
2009,Alpiarça,ALPIARÃ‡A,36,2.3,1.1
2009,Mogadouro,MOGADOURO,45.1,1.1,2.2
2009,Setúbal,SETÃšBAL,41.4,1.6,1.2
2009,Castro Verde,CASTRO VERDE,40.7,1.5,0.8
2009,Lousã,LOUSÃƒ,37.7,3.2,1.3
2009,Santa Comba Dão,SANTA COMBA DÃƒO,40.6,2,1.5
2009,Avis,AVIS,30.4,1.7,1.1
2009,Entroncamento,ENTRONCAMENTO,35.9,2.1,1.4
2009,Vila Viçosa,VILA VIÃ‡OSA,39,1.8,1.3
2009,Vila de Rei,VILA DE REI,28.7,2.8,3.7
2009,Figueiró dos Vinhos,FIGUEIRÃ“ DOS VINHOS,33.8,1.9,1.4
2009,Fronteira,FRONTEIRA,33.9,0.8,1
2009,Trofa,TROFA,30.6,1.7,1.2
2009,Penedono,PENEDONO,51.7,1.6,2.7
2009,Alijó,ALIJÃ“,44.4,1.7,1.6
2009,Mesão Frio,MESÃƒO FRIO,38.7,0.8,1
2009,Castanheira de Pêra,CASTANHEIRA DE PÃŠRA,41.8,2.5,1.6
2009,Chamusca,CHAMUSCA,42.5,1.3,1.5
2009,Valença,VALENÃ‡A,45.5,1.7,1.1
2009,Alenquer,ALENQUER,36.3,1.7,1.4
2009,São João da Madeira,SÃƒO JOÃƒO DA MADEIRA,36.8,1.9,1
2009,Bragança,BRAGANÃ‡A,48.1,1.5,1.4
2009,Vila do Bispo,VILA DO BISPO,40.3,2.2,1.8
2005,Vila Real de Santo António,VILA REAL DE SANTO ANTÃ“NIO,41,1.4,0.9
2005,Nazaré,NAZARÃ‰,40.2,1.7,0.9
2005,Oliveira do Bairro,OLIVEIRA DO BAIRRO,34.5,1.5,1.1
2005,Cuba,CUBA,33.3,1.3,1.5
2005,Santa Marta de Penaguião,SANTA MARTA DE PENAGUIÃƒO,41.2,1.4,0.9
2005,Tarouca,TAROUCA,44.1,0.9,1.7
2005,Montemor-o-Velho,MONTEMOR-O-VELHO,38.5,1.9,1.4
2005,Alvito,ALVITO,33.9,1.8,0.9
2005,Proença-a-Nova,PROENÃ‡A-A-NOVA,32.4,1.5,1.4
2005,Constância,CONSTÃ‚NCIA,30.7,1.6,0.9
2005,Alcácer do Sal,ALCÃ\u0081CER DO SAL,34.2,1,0.7
2005,Reguengos de Monsaraz,REGUENGOS DE MONSARAZ,36.6,1.3,0.8
2005,Celorico da Beira,CELORICO DA BEIRA,41.8,1.2,1.3
2005,Murtosa,MURTOSA,46.1,1.7,1.4
2005,Miranda do Corvo,MIRANDA DO CORVO,32.7,2.1,1.1
2005,Penalva do Castelo,PENALVA DO CASTELO,41.3,1.4,1.4
2005,Ovar,OVAR,34.6,2,0.9
2005,Azambuja,AZAMBUJA,32.7,1.4,1.2
2005,Lamego,LAMEGO,37.4,1,1.3
2005,Coimbra,COIMBRA,32.5,2.7,0.9
2005,Loures,LOURES,31,2,1.2
2005,São Brás de Alportel,SÃƒO BRÃ\u0081S DE ALPORTEL,37.7,2.3,1.3
2005,Póvoa de Lanhoso,PÃ“VOA DE LANHOSO,36.8,1.3,1
2005,Abrantes,ABRANTES,35.7,1.5,1.3
2005,Terras de Bouro,TERRAS DE BOURO,38.3,1.3,1.4
2005,Esposende,ESPOSENDE,32.8,1.7,1.2
2005,Vinhais,VINHAIS,50.6,1.3,1.1
2005,Vimioso,VIMIOSO,50.4,0.9,2.3
2005,Almada,ALMADA,33.9,1.8,1.1
2005,Alfândega da Fé,ALFÃ‚NDEGA DA FÃ‰,36.1,1.3,1.4
2005,Cadaval,CADAVAL,37.2,1.8,1.6
2005,Castelo de Vide,CASTELO DE VIDE,32.6,2,1
2005,Lousada,LOUSADA,30.6,0.8,1.2
2005,Crato,CRATO,31.7,1.4,1.1
2005,Bombarral,BOMBARRAL,39.1,1.9,1.5
2005,Sousel,SOUSEL,31.8,1.1,0.9
2005,Oliveira de Frades,OLIVEIRA DE FRADES,33.4,1.9,1.1
2005,Viana do Alentejo,VIANA DO ALENTEJO,38.1,1.4,1.1
